"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"1302","2026-07-19T02:43:57.4324391+00:00","1.0942","242.039","239.559","46","600","28","2140.211","947.551","18","1823.41","694.922","9","74.398","12.77"
"1303","2026-07-19T02:43:58.4248444+00:00","0.4723","244.289","241.363","46","600","28","2140.043","946.836","18","1823.41","694.922","9","74.398","12.77"
"1304","2026-07-19T02:43:59.4339307+00:00","0","244.094","241.109","46","600","28","2141.828","948.75","18","1823.41","694.922","9","74.398","12.77"
"1305","2026-07-19T02:44:00.4286438+00:00","0.6283","244.426","241.445","45","598","28","2141.551","948.43","18","1823.41","694.922","9","74.398","12.77"
"1306","2026-07-19T02:44:01.4245757+00:00","0.1569","244.203","241.164","44","596","28","2140.02","946.961","18","1823.41","694.922","9","74.398","12.77"
"1307","2026-07-19T02:44:02.4266722+00:00","0.3898","244.285","241.262","44","596","28","2139.934","946.699","18","1823.41","694.922","9","74.398","12.77"
"1308","2026-07-19T02:44:03.4206544+00:00","0","244.074","241.062","45","598","28","2140.664","947.457","18","1823.41","694.922","9","74.398","12.77"
"1309","2026-07-19T02:44:04.4211385+00:00","0.7028","244.512","241.508","45","598","28","2142.328","949.207","18","1823.41","694.922","9","74.398","12.77"
"1310","2026-07-19T02:44:05.4259734+00:00","0.4665","244.238","241.254","46","598","28","2142.727","949.598","18","1823.41","694.922","9","74.398","12.77"
"1311","2026-07-19T02:44:06.4298349+00:00","0.9339","244.59","241.609","46","600","28","2142.398","949.301","18","1823.41","694.922","9","74.398","12.77"
"1312","2026-07-19T02:44:07.4246590+00:00","0.1571","244.184","241.207","46","600","28","2141.992","948.898","18","1823.41","694.922","9","74.398","12.77"
"1313","2026-07-19T02:44:08.4305166+00:00","0.932","246.18","243.715","46","600","28","2143.988","951.406","18","1823.41","694.922","9","74.398","12.77"
"1314","2026-07-19T02:44:09.4248529+00:00","0.1571","244.355","241.344","45","598","28","2142.164","949.035","18","1823.41","694.922","9","74.398","12.77"
"1315","2026-07-19T02:44:10.4371507+00:00","0.4631","244.348","241.445","44","596","28","2142.156","949.137","18","1823.41","694.922","9","74.398","12.77"
"1316","2026-07-19T02:44:11.4257628+00:00","0.2371","244.207","241.203","44","596","28","2142.016","948.895","18","1823.41","694.922","9","74.398","12.77"
"1317","2026-07-19T02:44:12.4278597+00:00","0.078","244.074","241.062","45","598","28","2142.051","948.941","18","1823.41","694.922","9","74.398","12.77"
"1318","2026-07-19T02:44:13.4258700+00:00","0.8611","244.152","241.273","45","598","28","2141.961","948.965","18","1823.41","694.922","9","74.398","12.77"
"1319","2026-07-19T02:44:14.4289988+00:00","0.5452","244.184","241.172","45","598","28","2141.992","948.863","18","1823.41","694.922","9","74.398","12.77"
"1320","2026-07-19T02:44:15.4393041+00:00","0.5413","244.301","241.426","46","600","28","2142.109","949.117","18","1823.41","694.922","9","74.398","12.77"
"1321","2026-07-19T02:44:16.4227929+00:00","0","244.164","241.18","46","600","28","2141.977","948.875","18","1823.41","694.922","9","74.398","12.77"
"1322","2026-07-19T02:44:17.4335707+00:00","0.6956","244.488","241.488","45","598","28","2142.297","949.18","18","1823.41","694.922","9","74.398","12.77"
"1323","2026-07-19T02:44:18.4393154+00:00","0.233","244.027","241.016","45","598","28","2141.992","948.863","18","1823.41","694.922","9","74.398","12.77"
"1324","2026-07-19T02:44:19.4303321+00:00","0.5518","244.215","241.203","44","596","28","2142.137","949","18","1823.41","694.922","9","74.398","12.77"
"1325","2026-07-19T02:44:20.4401270+00:00","0.1547","243.879","240.848","44","596","28","2141.797","948.668","18","1823.41","694.922","9","74.398","12.77"
"1326","2026-07-19T02:44:21.4342577+00:00","0.8644","244.41","241.422","45","598","28","2142.219","949.113","18","1823.41","694.922","9","74.398","12.77"
"1327","2026-07-19T02:44:22.4288448+00:00","0.3928","243.945","240.941","45","598","28","2141.812","948.684","18","1823.41","694.922","9","74.398","12.77"
"1328","2026-07-19T02:44:23.4387135+00:00","0.2321","243.77","240.758","45","598","28","2142.371","949.367","18","1823.41","694.922","9","74.398","12.77"
"1329","2026-07-19T02:44:24.4315146+00:00","0.5508","243.719","240.742","46","600","28","2141.898","948.805","18","1823.41","694.922","9","74.398","12.77"
"1330","2026-07-19T02:44:25.4316464+00:00","0.6249","243.363","240.359","45","598","28","2141.5","948.352","18","1823.41","694.922","9","74.398","12.77"
"1331","2026-07-19T02:44:26.4277942+00:00","0.9411","243.723","240.719","45","598","28","2141.531","948.41","18","1823.41","694.922","9","74.398","12.77"
"1332","2026-07-19T02:44:27.4217363+00:00","0","243.695","240.691","45","598","28","2141.512","948.391","18","1823.41","694.922","9","74.398","12.77"
"1333","2026-07-19T02:44:28.4311115+00:00","0.5418","243.977","240.965","44","596","28","2141.824","948.695","18","1823.41","694.922","9","74.398","12.77"
"1334","2026-07-19T02:44:29.4280788+00:00","0.3135","243.641","240.629","45","598","28","2141.5","948.379","18","1823.41","694.922","9","74.398","12.77"
"1335","2026-07-19T02:44:30.4395879+00:00","0.6179","242.078","239.055","45","598","28","2141.688","948.633","18","1823.41","694.922","9","74.398","12.77"
"1336","2026-07-19T02:44:31.4199435+00:00","0.0797","242.211","239.121","45","598","28","2140.102","946.895","18","1823.41","694.922","9","74.398","12.77"
"1337","2026-07-19T02:44:32.4265918+00:00","0.6985","244.684","241.785","45","598","28","2140.41","947.238","18","1823.41","694.922","9","74.398","12.77"
"1338","2026-07-19T02:44:33.4315954+00:00","0","244.355","241.379","45","598","28","2140.051","946.844","18","1823.41","694.922","9","74.398","12.77"
"1339","2026-07-19T02:44:34.4287695+00:00","0.9402","244.207","241.41","45","598","28","2142.016","949.102","18","1823.41","694.922","9","74.398","12.77"
"1340","2026-07-19T02:44:35.4360516+00:00","0","244.121","241.164","44","596","28","2141.992","948.945","18","1823.41","694.922","9","74.398","12.77"
"1341","2026-07-19T02:44:36.4330818+00:00","0.5485","243.984","241.027","44","596","28","2141.871","948.934","18","1823.41","694.922","9","74.398","12.77"
"1342","2026-07-19T02:44:37.4378159+00:00","0.2333","243.977","241.047","44","596","28","2141.785","948.738","18","1823.41","694.922","9","74.398","12.77"
"1343","2026-07-19T02:44:38.4209712+00:00","0.5562","244.445","241.523","45","598","28","2142.465","949.48","18","1823.41","694.922","9","74.398","12.77"
"1344","2026-07-19T02:44:39.4349486+00:00","0.5393","244.5","241.535","45","598","28","2142.309","949.227","18","1823.41","694.922","9","74.398","12.77"
"1345","2026-07-19T02:44:40.4260114+00:00","0.3153","244.105","241.164","45","598","28","2141.953","948.898","18","1823.41","694.922","9","74.398","12.77"
"1346","2026-07-19T02:44:41.4356929+00:00","0.5416","244.121","241.168","45","598","28","2141.945","948.875","18","1823.41","694.922","9","74.398","12.77"
"1347","2026-07-19T02:44:42.4258006+00:00","0.3156","244.113","241.102","45","598","28","2141.922","948.793","18","1823.41","694.922","9","74.398","12.77"
"1348","2026-07-19T02:44:43.4329381+00:00","0.6206","244.145","241.18","45","598","28","2141.969","948.887","18","1823.41","694.922","9","74.398","12.77"
"1349","2026-07-19T02:44:44.4288063+00:00","0.3138","244.047","241.035","45","598","28","2141.855","948.727","18","1823.41","694.922","9","74.398","12.77"
"1350","2026-07-19T02:44:45.4362525+00:00","0.6979","244.055","241.055","44","596","28","2141.863","948.746","18","1823.41","694.922","9","74.398","12.77"
"1351","2026-07-19T02:44:46.4308903+00:00","0","244.02","240.988","44","596","28","2141.828","948.68","18","1823.41","694.922","9","74.398","12.77"
"1352","2026-07-19T02:44:47.4251415+00:00","0.7072","244.254","241.262","45","598","28","2142.098","948.988","18","1823.41","694.922","9","74.398","12.77"
"1353","2026-07-19T02:44:48.4319215+00:00","0.2328","244.094","241.082","45","598","28","2141.934","948.805","18","1823.41","694.922","9","74.398","12.77"
"1354","2026-07-19T02:44:49.4308076+00:00","0.9385","244.066","241.223","45","598","28","2141.926","948.941","18","1823.41","694.922","9","74.398","12.77"
"1355","2026-07-19T02:44:50.4348219+00:00","0.3113","244","240.988","45","598","28","2141.816","948.688","18","1823.41","694.922","9","74.398","12.77"
"1356","2026-07-19T02:44:51.4315056+00:00","1.1758","244.246","241.246","45","598","28","2142.059","948.941","18","1823.41","694.922","9","74.398","12.77"
"1357","2026-07-19T02:44:52.4238531+00:00","0.2362","243.914","240.902","45","598","28","2141.789","948.66","18","1823.41","694.922","9","74.398","12.77"
"1358","2026-07-19T02:44:53.4335530+00:00","0.5416","244.09","241.141","45","598","28","2142.031","948.922","18","1823.41","694.922","9","74.398","12.77"
"1359","2026-07-19T02:44:54.4388419+00:00","0.4663","243.844","240.812","44","596","28","2141.652","948.504","18","1823.41","694.922","9","74.398","12.77"
"1360","2026-07-19T02:44:55.4320511+00:00","0.472","243.898","240.906","44","596","28","2141.855","948.766","18","1823.41","694.922","9","74.398","12.77"
"1361","2026-07-19T02:44:56.4321067+00:00","0.625","244.055","241.043","45","598","28","2141.891","948.762","18","1823.41","694.922","9","74.398","12.77"
"1362","2026-07-19T02:44:57.4270374+00:00","0.7067","243.594","240.645","45","598","28","2141.82","948.73","18","1823.41","694.922","9","74.398","12.77"
"1363","2026-07-19T02:44:58.4360970+00:00","0.3871","243.582","240.57","45","598","28","2141.816","948.688","18","1823.41","694.922","9","74.398","12.77"
"1364","2026-07-19T02:44:59.4344307+00:00","1.0956","243.914","240.961","45","598","28","2141.723","948.652","18","1823.41","694.922","9","74.398","12.77"
"1365","2026-07-19T02:45:00.4265446+00:00","0.315","243.816","240.812","45","598","28","2141.629","948.508","18","1823.41","694.922","9","74.398","12.77"
"1366","2026-07-19T02:45:01.4334110+00:00","0.0776","243.52","240.516","45","598","28","2141.328","948.207","18","1823.41","694.922","9","74.398","12.77"
"1367","2026-07-19T02:45:02.4298698+00:00","0.784","243.531","240.527","45","598","28","2141.676","948.555","18","1823.41","694.922","9","74.398","12.77"
"1368","2026-07-19T02:45:03.4266260+00:00","0.0784","242.238","239.121","44","596","28","2141.223","948.074","18","1823.41","694.922","9","74.398","12.77"
"1369","2026-07-19T02:45:04.4361887+00:00","0.4643","242.562","239.5","45","598","28","2141.66","948.566","18","1823.41","694.922","9","74.398","12.77"
"1370","2026-07-19T02:45:05.4298087+00:00","0.4718","242.207","239.117","45","598","28","2140.109","946.902","18","1823.41","694.922","9","74.398","12.77"
"1371","2026-07-19T02:45:06.4260492+00:00","0.941","244.281","241.465","45","598","28","2140.141","947.129","18","1823.41","694.922","9","74.398","12.77"
"1372","2026-07-19T02:45:07.4359583+00:00","0.2321","244.434","241.484","45","598","28","2142.242","949.176","18","1823.41","694.922","9","74.398","12.77"
"1373","2026-07-19T02:45:08.4388934+00:00","1.0905","244.336","241.613","46","600","28","2142.145","949.305","18","1823.41","694.922","9","74.398","12.77"
"1374","2026-07-19T02:45:09.4405838+00:00","0.468","245.73","243.336","46","600","28","2143.609","951.074","18","1823.41","694.922","9","74.398","12.77"
"1375","2026-07-19T02:45:10.4395387+00:00","0.0782","244.078","241.066","45","598","28","2141.887","948.758","18","1823.41","694.922","9","74.398","12.77"
"1376","2026-07-19T02:45:11.4319915+00:00","0.6298","244.203","241.262","45","598","28","2142.043","948.984","18","1823.41","694.922","9","74.398","12.77"
"1377","2026-07-19T02:45:12.4270994+00:00","0.3925","243.914","240.883","44","596","28","2141.723","948.574","18","1823.41","694.922","9","74.398","12.77"
"1378","2026-07-19T02:45:13.4269688+00:00","0.7814","244.266","241.262","45","598","28","2142.074","948.953","18","1823.41","694.922","9","74.398","12.77"
"1379","2026-07-19T02:45:14.4351427+00:00","0.0775","244.012","241","45","598","28","2141.82","948.691","18","1823.41","694.922","9","74.398","12.77"
"1380","2026-07-19T02:45:15.4275804+00:00","0.8659","244.234","241.242","45","598","28","2142.043","948.906","18","1823.41","694.922","9","74.398","12.77"
"1381","2026-07-19T02:45:16.4198209+00:00","0.2362","244.156","241.145","45","598","28","2141.965","948.836","18","1823.41","694.922","9","74.398","12.77"
"1382","2026-07-19T02:45:17.4275275+00:00","0.6977","244.152","241.184","45","598","28","2141.961","948.875","18","1823.41","694.922","9","74.398","12.77"
"1383","2026-07-19T02:45:18.4352332+00:00","0.0775","244.008","240.996","45","598","28","2141.816","948.688","18","1823.41","694.922","9","74.398","12.77"
"1384","2026-07-19T02:45:19.4353965+00:00","0.7811","244.121","241.141","45","598","28","2141.93","948.832","18","1823.41","694.922","9","74.398","12.77"
"1385","2026-07-19T02:45:20.4347617+00:00","0.3909","244.102","241.09","45","598","28","2141.969","948.84","18","1823.41","694.922","9","74.398","12.77"
"1386","2026-07-19T02:45:21.4277584+00:00","0.4721","244.215","241.219","44","596","28","2142.023","948.91","18","1823.41","694.922","9","74.398","12.77"
"1387","2026-07-19T02:45:22.4272949+00:00","0.0782","244","240.988","45","598","28","2141.855","948.727","18","1823.41","694.922","9","74.398","12.77"
"1388","2026-07-19T02:45:23.4310997+00:00","0.3891","244.02","241.062","45","598","28","2141.828","948.754","18","1823.41","694.922","9","74.398","12.77"
"1389","2026-07-19T02:45:24.4267737+00:00","0.1569","243.863","240.832","44","596","28","2141.684","948.535","18","1823.41","694.922","9","74.398","12.77"
"1390","2026-07-19T02:45:25.4324066+00:00","0.3884","243.953","240.988","45","598","28","2141.895","948.805","18","1823.41","694.922","9","74.398","12.77"
"1391","2026-07-19T02:45:26.4388022+00:00","0.2329","243.902","240.891","45","598","28","2141.836","948.707","18","1823.41","694.922","9","74.398","12.77"
"1392","2026-07-19T02:45:27.4338998+00:00","0.8636","244.156","241.18","45","598","28","2141.965","948.871","18","1823.41","694.922","9","74.398","12.77"
"1393","2026-07-19T02:45:28.4327725+00:00","0.1564","243.863","240.859","45","598","28","2141.727","948.605","18","1823.41","694.922","9","74.398","12.77"
"1394","2026-07-19T02:45:29.4247188+00:00","0.2363","243.676","240.684","45","598","28","2141.734","948.66","18","1823.41","694.922","9","74.398","12.77"
"1395","2026-07-19T02:45:30.4338706+00:00","0.3097","243.973","240.941","44","596","28","2141.82","948.672","18","1823.41","694.922","9","74.398","12.77"
"1396","2026-07-19T02:45:31.4261839+00:00","0.0787","243.688","240.684","45","598","28","2141.527","948.414","18","1823.41","694.922","9","74.398","12.77"
"1397","2026-07-19T02:45:32.4319139+00:00","0.4661","243.562","240.559","45","598","28","2141.355","948.207","18","1823.41","694.922","9","74.398","12.77"
"1398","2026-07-19T02:45:33.4377478+00:00","0.466","243.797","240.766","44","596","28","2141.605","948.457","18","1823.41","694.922","9","74.398","12.77"
"1399","2026-07-19T02:45:34.4301140+00:00","0.7873","243.82","240.816","45","598","28","2141.746","948.617","18","1823.41","694.922","9","74.398","12.77"
"1400","2026-07-19T02:45:35.4296038+00:00","0.1563","243.547","240.535","45","598","28","2141.359","948.23","18","1823.41","694.922","9","74.398","12.77"
"1401","2026-07-19T02:45:36.4299140+00:00","0.8591","242.438","239.348","45","598","28","2141.27","948.148","18","1823.41","694.922","9","74.398","12.77"
"1402","2026-07-19T02:45:37.4285751+00:00","0.5476","242.387","239.297","45","598","28","2141.371","948.223","18","1823.41","694.922","9","74.398","12.77"
"1403","2026-07-19T02:45:38.4330668+00:00","0.5444","243.66","240.68","45","598","28","2141.504","948.406","18","1823.41","694.922","9","74.398","12.77"
"1404","2026-07-19T02:45:39.4386929+00:00","0.2331","243.32","240.289","44","596","28","2141.168","948.02","18","1823.41","694.922","9","74.398","12.77"
"1405","2026-07-19T02:45:40.4275663+00:00","0.632","243.797","240.816","45","598","28","2141.664","948.539","18","1823.41","694.922","9","74.398","12.77"
"1406","2026-07-19T02:45:41.4215848+00:00","0","242.344","239.254","45","597","28","2141.332","948.203","18","1823.41","694.922","9","74.398","12.77"
"1407","2026-07-19T02:45:42.4388093+00:00","0.5376","242.512","239.477","45","598","28","2141.695","948.605","18","1823.41","694.922","9","74.398","12.77"
"1408","2026-07-19T02:45:43.4347000+00:00","0.0784","242.328","239.238","45","598","28","2140.301","947.094","18","1823.41","694.922","9","74.398","12.77"
"1409","2026-07-19T02:45:44.4277440+00:00","1.1014","244.988","242.047","45","598","28","2140.148","947.012","18","1823.41","694.922","9","74.398","12.77"
"1410","2026-07-19T02:45:45.4377036+00:00","0.0774","244.371","241.391","45","598","28","2140.074","946.867","18","1823.41","694.922","9","74.398","12.77"
"1411","2026-07-19T02:45:46.4388233+00:00","0.078","244.086","241.047","44","596","28","2141.895","948.738","18","1823.41","694.922","9","74.398","12.77"
"1412","2026-07-19T02:45:47.4333773+00:00","0.707","244.398","241.402","45","598","28","2142.207","949.094","18","1823.41","694.922","9","74.398","12.77"
"1413","2026-07-19T02:45:48.4260861+00:00","0.0787","243.883","240.852","44","596","28","2141.699","948.551","18","1823.41","694.922","9","74.398","12.77"
"1414","2026-07-19T02:45:49.4327341+00:00","0.388","244.379","241.352","44","596","28","2142.215","949.098","18","1823.41","694.922","9","74.398","12.77"
"1415","2026-07-19T02:45:50.4249801+00:00","0.3937","244.039","241.027","45","598","28","2141.848","948.719","18","1823.41","694.922","9","74.398","12.77"
"1416","2026-07-19T02:45:51.4317269+00:00","0.6984","244.336","241.375","46","598","28","2142.145","949.066","18","1823.41","694.922","9","74.398","12.77"
"1417","2026-07-19T02:45:52.4252324+00:00","0.4718","244.078","241.094","46","600","28","2141.887","948.785","18","1823.41","694.922","9","74.398","12.77"
"1418","2026-07-19T02:45:53.4319967+00:00","0.4656","244.375","241.465","45","598","28","2142.262","949.227","18","1823.41","694.922","9","74.398","12.77"
"1419","2026-07-19T02:45:54.4259493+00:00","0.393","243.996","240.984","45","598","28","2141.805","948.676","18","1823.41","694.922","9","74.398","12.77"
"1420","2026-07-19T02:45:55.4275290+00:00","0.468","243.895","240.887","44","596","28","2141.715","948.578","18","1823.41","694.922","9","74.398","12.77"
"1421","2026-07-19T02:45:56.4359340+00:00","0","243.961","240.922","44","596","28","2141.77","948.613","18","1823.41","694.922","9","74.398","12.77"
"1422","2026-07-19T02:45:57.4247312+00:00","0.4741","244.379","241.461","44","596","28","2142.191","949.156","18","1823.41","694.922","9","74.398","12.77"
"1423","2026-07-19T02:45:58.4378250+00:00","0.2313","244.102","241.09","45","598","28","2141.91","948.781","18","1823.41","694.922","9","74.398","12.77"
"1424","2026-07-19T02:45:59.4207871+00:00","0.3974","244.418","241.516","45","598","28","2142.27","949.238","18","1823.41","694.922","9","74.398","12.77"
"1425","2026-07-19T02:46:00.4296793+00:00","0.6195","244.352","241.34","45","598","28","2142.223","949.094","18","1823.41","694.922","9","74.398","12.77"
"1426","2026-07-19T02:46:01.4366262+00:00","0.6207","244.465","241.566","45","598","28","2142.281","949.266","18","1823.41","694.922","9","74.398","12.77"
"1427","2026-07-19T02:46:02.4340858+00:00","0.4699","244.191","241.18","45","598","28","2142.043","948.914","18","1823.41","694.922","9","74.398","12.77"
"1428","2026-07-19T02:46:03.4343077+00:00","0.4686","243.918","240.906","45","598","28","2141.727","948.598","18","1823.41","694.922","9","74.398","12.77"
"1429","2026-07-19T02:46:04.4309364+00:00","0.6271","244.074","241.055","44","596","28","2142.02","948.902","18","1823.41","694.922","9","74.398","12.77"
"1430","2026-07-19T02:46:05.4391973+00:00","0.0775","243.922","240.891","44","596","28","2141.754","948.605","18","1823.41","694.922","9","74.398","12.77"
"1431","2026-07-19T02:46:06.4312842+00:00","0.3937","243.996","241.113","44","596","28","2141.816","948.816","18","1823.41","694.922","9","74.398","12.77"
"1432","2026-07-19T02:46:07.4376406+00:00","0.1553","243.977","240.965","45","598","28","2141.797","948.668","18","1823.41","694.922","9","74.398","12.77"
"1433","2026-07-19T02:46:08.4363618+00:00","0.5476","243.824","240.988","45","598","28","2141.949","948.973","18","1823.41","694.922","9","74.398","12.77"
"1434","2026-07-19T02:46:09.4269414+00:00","0.3943","243.645","240.633","45","598","28","2141.527","948.395","18","1823.41","694.922","9","74.398","12.77"
"1435","2026-07-19T02:46:10.4359409+00:00","0.4646","244.23","241.246","45","598","28","2142.773","949.668","18","1823.41","694.922","9","74.398","12.77"
"1436","2026-07-19T02:46:11.4300246+00:00","0.3929","243.918","240.91","45","598","28","2141.812","948.688","18","1823.41","694.922","9","74.398","12.77"
"1437","2026-07-19T02:46:12.4260153+00:00","0.5491","244.344","241.375","45","598","28","2142.152","949.066","18","1823.41","694.922","9","74.398","12.77"
"1438","2026-07-19T02:46:13.4328844+00:00","0.1552","243.836","240.824","45","598","28","2141.684","948.555","18","1823.41","694.922","9","74.398","12.77"
"1439","2026-07-19T02:46:14.4295457+00:00","0.7055","243.473","240.516","44","596","28","2141.82","948.719","18","1823.41","694.922","9","74.398","12.77"
"1440","2026-07-19T02:46:15.4246465+00:00","0.157","243.426","240.395","44","596","28","2141.234","948.086","18","1823.41","694.922","9","74.398","12.77"
"1441","2026-07-19T02:46:16.4344365+00:00","0.3095","242.211","239.105","44","596","28","2140.438","947.293","18","1823.41","694.922","9","74.398","12.77"
"1442","2026-07-19T02:46:17.4250199+00:00","0.7098","242.238","239.148","45","598","28","2140.098","946.891","18","1823.41","694.922","9","74.398","12.77"
"1443","2026-07-19T02:46:18.4288967+00:00","0.3891","242.137","239.051","45","598","28","2140.273","947.102","18","1823.41","694.922","9","74.398","12.77"
"1444","2026-07-19T02:46:19.4378153+00:00","0.542","244.406","241.418","45","598","28","2140.094","946.887","18","1823.41","694.922","9","74.398","12.77"
"1445","2026-07-19T02:46:20.4281152+00:00","0.3945","244.121","241.109","45","598","28","2141.938","948.809","18","1823.41","694.922","9","74.398","12.77"
"1446","2026-07-19T02:46:21.4206773+00:00","0.3936","244.367","241.391","45","598","28","2142.199","949.098","18","1823.41","694.922","9","74.398","12.77"
"1447","2026-07-19T02:46:22.4316994+00:00","0.1545","244.07","241.066","45","598","28","2141.879","948.758","18","1823.41","694.922","9","74.398","12.77"
"1448","2026-07-19T02:46:23.4256649+00:00","0.7074","244.375","241.43","44","596","28","2142.184","949.121","18","1823.41","694.922","9","74.398","12.77"
"1449","2026-07-19T02:46:24.4288024+00:00","0.0779","243.934","240.902","44","596","28","2141.871","948.77","18","1823.41","694.922","9","74.398","12.77"
"1450","2026-07-19T02:46:25.4350834+00:00","0.6211","244.176","241.211","46","598","28","2141.984","948.902","18","1823.41","694.922","9","74.398","12.77"
"1451","2026-07-19T02:46:26.4343854+00:00","0.0782","243.992","240.98","45","598","28","2141.801","948.672","18","1823.41","694.922","9","74.398","12.77"
"1452","2026-07-19T02:46:27.4288369+00:00","0.9427","244.402","241.539","46","598","28","2142.266","949.262","18","1823.41","694.922","9","74.398","12.77"
"1453","2026-07-19T02:46:28.4286114+00:00","0.7814","244.098","241.086","45","598","28","2141.906","948.777","18","1823.41","694.922","9","74.398","12.77"
"1454","2026-07-19T02:46:29.4279286+00:00","0.7036","244.391","241.492","45","598","28","2142.199","949.184","18","1823.41","694.922","9","74.398","12.77"
"1455","2026-07-19T02:46:30.4257427+00:00","0.0783","244.043","241.031","45","598","28","2141.852","948.723","18","1823.41","694.922","9","74.398","12.77"
"1456","2026-07-19T02:46:31.4195563+00:00","0.7861","244.375","241.477","45","598","28","2142.234","949.199","18","1823.41","694.922","9","74.398","12.77"
"1457","2026-07-19T02:46:32.4310065+00:00","0.3862","244.105","241.078","44","596","28","2141.938","948.793","18","1823.41","694.922","9","74.398","12.77"
"1458","2026-07-19T02:46:33.4398735+00:00","0.6195","244.059","241.148","46","598","28","2142.25","949.281","18","1823.41","694.922","9","74.398","12.77"
"1459","2026-07-19T02:46:34.4390852+00:00","0.0782","244.402","241.418","46","600","28","2142.211","949.109","18","1823.41","694.922","9","74.398","12.77"
"1460","2026-07-19T02:46:35.4323373+00:00","0.6292","244.168","241.238","45","598","28","2142.047","948.984","18","1823.41","694.922","9","74.398","12.77"
"1461","2026-07-19T02:46:36.4260132+00:00","0.629","244.195","241.195","45","600","28","2142.004","948.887","18","1823.41","694.922","9","74.398","12.77"
"1462","2026-07-19T02:46:37.4310732+00:00","0.3887","243.941","240.918","44","598","28","2141.77","948.629","18","1823.41","694.922","9","74.398","12.77"
"1463","2026-07-19T02:46:38.4387838+00:00","0.6977","244.145","241.137","44","598","28","2142.02","948.895","18","1823.41","694.922","9","74.398","12.77"
"1464","2026-07-19T02:46:39.4318249+00:00","0.3147","243.625","240.602","44","598","28","2141.73","948.59","18","1823.41","694.922","9","74.398","12.77"
"1465","2026-07-19T02:46:40.4366568+00:00","0.622","243.617","240.785","44","598","28","2141.523","948.566","18","1823.41","694.922","9","74.398","12.77"
"1466","2026-07-19T02:46:41.4279574+00:00","0.1576","243.523","240.48","43","596","28","2141.363","948.203","18","1823.41","694.922","9","74.398","12.77"
"1467","2026-07-19T02:46:42.4343757+00:00","0.5434","244.277","241.316","45","598","28","2142.098","949.02","18","1823.41","694.922","9","74.398","12.77"
"1468","2026-07-19T02:46:43.4339247+00:00","0.3908","243.602","240.602","45","598","28","2141.879","948.762","18","1823.41","694.922","9","74.398","12.77"
"1469","2026-07-19T02:46:44.4316743+00:00","0.7047","244.117","241.152","44","598","28","2142.055","948.965","18","1823.41","694.922","9","74.398","12.77"
"1470","2026-07-19T02:46:45.4263000+00:00","0.6284","243.816","240.824","45","600","28","2141.625","948.516","18","1823.41","694.922","9","74.398","12.77"
"1471","2026-07-19T02:46:46.4263696+00:00","0.8593","243.484","240.547","45","598","28","2141.906","948.816","18","1823.41","694.922","9","74.398","12.77"
"1472","2026-07-19T02:46:47.4295532+00:00","0.623","243.457","240.441","45","598","28","2141.266","948.133","18","1823.41","694.922","9","74.398","12.77"
"1473","2026-07-19T02:46:48.4320445+00:00","0.3117","243.391","240.383","45","598","28","2141.254","948.105","18","1823.41","694.922","9","74.398","12.77"
"1474","2026-07-19T02:46:49.4376746+00:00","0.5438","243.539","240.547","45","598","28","2141.352","948.242","18","1823.41","694.922","9","74.398","12.77"
"1475","2026-07-19T02:46:50.4351328+00:00","0.235","242.148","239.031","44","596","28","2141.234","948.086","18","1823.41","694.922","9","74.398","12.77"
"1476","2026-07-19T02:46:51.4293164+00:00","0.8644","244.613","241.719","46","598","28","2140.441","947.258","18","1823.41","694.922","9","74.398","12.77"
"1477","2026-07-19T02:46:52.4264885+00:00","0.5484","244.355","241.367","46","598","28","2142.195","949.09","18","1823.41","694.922","9","74.398","12.77"
"1478","2026-07-19T02:46:53.4344604+00:00","0.6976","244.543","241.648","45","598","28","2142.352","949.34","18","1823.41","694.922","9","74.398","12.77"
"1479","2026-07-19T02:46:54.4366152+00:00","0.5457","244.508","241.531","46","598","28","2142.316","949.223","18","1823.41","694.922","9","74.398","12.77"
"1480","2026-07-19T02:46:55.4315421+00:00","0.9423","244.625","241.699","45","598","28","2142.434","949.391","18","1823.41","694.922","9","74.398","12.77"
"1481","2026-07-19T02:46:56.4211946+00:00","0.2368","244.344","241.332","45","598","28","2142.191","949.062","18","1823.41","694.922","9","74.398","12.77"
"1482","2026-07-19T02:46:57.4256080+00:00","0.7778","244.371","241.457","44","596","28","2142.18","949.148","18","1823.41","694.922","9","74.398","12.77"
"1483","2026-07-19T02:46:58.4387727+00:00","0.3084","244.379","241.387","45","598","28","2142.188","949.078","18","1823.41","694.922","9","74.398","12.77"
"1484","2026-07-19T02:46:59.4335639+00:00","0.3927","243.934","240.977","44","596","28","2142.117","949.102","18","1823.41","694.922","9","74.398","12.77"
"1485","2026-07-19T02:47:00.4266096+00:00","0.5507","244.27","241.281","46","598","28","2142.078","948.973","18","1823.41","694.922","9","74.398","12.77"
"1486","2026-07-19T02:47:01.4280850+00:00","0.39","243.992","240.98","45","598","28","2141.805","948.754","18","1823.41","694.922","9","74.398","12.77"
