"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"188","2026-07-19T01:40:26.7872675+00:00","0.6262","199.828","200.73","44","597","28","2075.758","881.539","18","1802.723","667.996","9","73.207","12.812"
"189","2026-07-19T01:40:27.7966537+00:00","0.3096","199.941","200.918","44","597","28","2075.875","881.73","18","1802.723","667.996","9","73.207","12.812"
"190","2026-07-19T01:40:28.7864497+00:00","0.4736","199.863","200.766","44","597","28","2075.797","881.578","18","1802.723","667.996","9","73.207","12.812"
"191","2026-07-19T01:40:29.7961624+00:00","0.0774","200.02","200.938","45","599","28","2075.949","881.746","18","1802.723","667.996","9","73.207","12.812"
"192","2026-07-19T01:40:30.7926919+00:00","1.3328","200.25","201.266","48","601","28","2076.258","882.141","18","1802.723","667.996","9","73.207","12.812"
"193","2026-07-19T01:40:31.7963910+00:00","0.7005","200.117","201.09","47","603","28","2076.051","881.902","18","1802.723","667.996","9","73.207","12.812"
"194","2026-07-19T01:40:32.7911002+00:00","0.5498","200.062","200.992","45","599","28","2076.02","881.828","18","1802.723","667.996","9","73.207","12.812"
"195","2026-07-19T01:40:33.7931871+00:00","0.4678","200.109","201.078","47","603","28","2076.039","881.887","18","1802.723","667.996","9","73.207","12.812"
"196","2026-07-19T01:40:34.7844479+00:00","0.5517","199.859","200.758","44","597","28","2075.789","881.566","18","1802.723","667.996","9","73.207","12.812"
"197","2026-07-19T01:40:35.7906291+00:00","0.1553","199.625","200.516","44","597","28","2075.68","881.449","18","1802.723","667.996","9","73.207","12.812"
"198","2026-07-19T01:40:36.7866507+00:00","0.4706","199.844","200.855","44","597","28","2075.84","881.715","18","1802.723","667.996","9","73.207","12.812"
"199","2026-07-19T01:40:37.7972016+00:00","0","199.75","200.668","45","599","28","2075.656","881.43","18","1802.723","667.996","9","73.207","12.812"
"200","2026-07-19T01:40:38.7889897+00:00","0.5514","199.668","200.625","45","599","28","2075.652","881.488","18","1802.723","667.996","9","73.207","12.812"
"201","2026-07-19T01:40:39.7973848+00:00","0.4648","199.984","200.949","47","603","28","2075.918","881.758","18","1802.727","667.996","9","73.207","12.812"
"202","2026-07-19T01:40:40.7905505+00:00","0.6293","199.727","200.598","44","597","28","2075.746","881.512","18","1802.746","667.996","9","73.207","12.812"
"203","2026-07-19T01:40:41.7845290+00:00","0.6288","198.691","199.52","45","599","28","2075.801","881.555","18","1802.746","667.996","9","73.207","12.812"
"204","2026-07-19T01:40:42.7931783+00:00","0","198.359","199.156","44","597","28","2074.449","880.102","18","1802.746","667.996","9","73.207","12.812"
"205","2026-07-19T01:40:43.7935909+00:00","0.4686","198.363","199.16","44","597","28","2074.434","880.086","18","1802.746","667.996","9","73.207","12.812"
"206","2026-07-19T01:40:44.7986719+00:00","0.1555","198.348","199.145","44","597","28","2074.336","879.988","18","1802.746","667.996","9","73.207","12.812"
"207","2026-07-19T01:40:45.7891580+00:00","0.7099","198.391","199.188","44","597","28","2074.41","880.062","18","1802.746","667.996","9","73.207","12.812"
"208","2026-07-19T01:40:46.7931353+00:00","0","200.059","200.945","45","597","28","2074.27","879.934","18","1802.746","667.996","9","73.207","12.812"
"209","2026-07-19T01:40:47.7820388+00:00","0.632","200.207","201.137","46","599","28","2076.176","881.953","18","1802.746","667.996","9","73.207","12.812"
"210","2026-07-19T01:40:48.7863015+00:00","0.7001","200.34","201.285","47","601","28","2076.305","882.105","18","1802.746","667.996","9","73.207","12.812"
"211","2026-07-19T01:40:49.7877235+00:00","0.7801","200.27","201.156","45","597","28","2076.23","881.973","18","1802.746","667.996","9","73.207","12.812"
"212","2026-07-19T01:40:50.7904535+00:00","0.5454","200.176","201.074","46","599","28","2076.188","881.969","18","1802.746","667.996","9","73.207","12.812"
"213","2026-07-19T01:40:51.7846694+00:00","1.1001","200.418","201.422","46","599","28","2076.391","882.238","18","1802.746","667.996","9","73.207","12.812"
"214","2026-07-19T01:40:52.7936908+00:00","0.0774","200.18","201.148","45","597","28","2076.148","881.973","18","1802.746","667.996","9","73.207","12.812"
"215","2026-07-19T01:40:53.7990645+00:00","0.4662","200.02","200.926","45","597","28","2075.98","881.738","18","1802.746","667.996","9","73.207","12.812"
"216","2026-07-19T01:40:54.7908378+00:00","0.0788","200.008","200.961","45","597","28","2075.98","881.789","18","1802.746","667.996","9","73.207","12.812"
"217","2026-07-19T01:40:55.7920881+00:00","0.2341","199.793","200.672","45","597","28","2075.758","881.492","18","1802.746","667.996","9","73.207","12.812"
"218","2026-07-19T01:40:56.7874439+00:00","0.7064","200.148","201.059","46","599","28","2076.234","882.027","18","1802.746","667.996","9","73.207","12.812"
"219","2026-07-19T01:40:57.7985466+00:00","0.4636","200.109","201.035","47","601","28","2076.148","881.93","18","1802.746","667.996","9","73.207","12.812"
"220","2026-07-19T01:40:58.7889534+00:00","1.1043","200","200.879","45","597","28","2075.973","881.707","18","1802.746","667.996","9","73.207","12.812"
"221","2026-07-19T01:40:59.7929912+00:00","0.4669","200.25","201.254","47","599","28","2076.215","882.074","18","1802.746","667.996","9","73.207","12.812"
"222","2026-07-19T01:41:00.7977246+00:00","0.7776","200.219","201.18","45","597","28","2076.184","881.996","18","1802.746","667.996","9","73.207","12.812"
"223","2026-07-19T01:41:01.7894274+00:00","0.1576","199.891","200.766","45","597","28","2075.844","881.574","18","1802.746","667.996","9","73.207","12.812"
"224","2026-07-19T01:41:02.7928830+00:00","0.545","200.102","201.07","45","597","28","2076.07","881.887","18","1802.746","667.996","9","73.207","12.812"
"225","2026-07-19T01:41:03.7894839+00:00","0.392","200.031","200.984","45","597","28","2075.984","881.793","18","1802.746","667.996","9","73.207","12.812"
"226","2026-07-19T01:41:04.7848097+00:00","0.471","199.898","200.789","45","597","28","2075.887","881.633","18","1802.746","667.996","9","73.207","12.812"
"227","2026-07-19T01:41:05.7922524+00:00","0.2326","201.496","202.422","47","599","28","2076.113","881.891","18","1802.746","667.996","9","73.207","12.812"
"228","2026-07-19T01:41:06.7964035+00:00","1.0114","200.07","201.012","47","601","28","2076.066","881.852","18","1802.746","667.996","9","73.207","12.812"
"229","2026-07-19T01:41:07.7886780+00:00","0.2362","199.836","200.73","46","599","28","2075.797","881.547","18","1802.746","667.996","9","73.207","12.812"
"230","2026-07-19T01:41:08.7961077+00:00","0.6979","200.18","201.219","47","599","28","2076.137","882.031","18","1802.746","667.996","9","73.207","12.812"
"231","2026-07-19T01:41:09.7906628+00:00","0.5499","199.832","200.715","45","597","28","2075.793","881.527","18","1802.746","667.996","9","73.207","12.812"
"232","2026-07-19T01:41:10.7963679+00:00","0.5438","199.742","200.66","45","597","28","2075.73","881.5","18","1802.746","667.996","9","73.207","12.812"
"233","2026-07-19T01:41:11.7874004+00:00","0.3942","199.73","200.605","45","597","28","2075.727","881.457","18","1802.746","667.996","9","73.207","12.812"
"234","2026-07-19T01:41:12.7907257+00:00","0","199.672","200.547","45","597","28","2075.672","881.461","18","1802.746","667.996","9","73.207","12.812"
"235","2026-07-19T01:41:13.7968047+00:00","0.4659","198.555","199.352","45","597","28","2075.695","881.426","18","1802.746","667.996","9","73.207","12.812"
"236","2026-07-19T01:41:14.7913708+00:00","0.707","198.664","199.527","47","601","28","2074.762","880.477","18","1802.746","667.996","9","73.207","12.812"
"237","2026-07-19T01:41:15.7948653+00:00","0.7007","198.535","199.387","47","601","28","2074.68","880.387","18","1802.746","667.996","9","73.207","12.812"
"238","2026-07-19T01:41:16.7993587+00:00","0.4667","198.383","199.18","45","597","28","2074.359","879.844","18","1802.57","667.625","9","73.207","12.812"
"239","2026-07-19T01:41:17.7991725+00:00","0.7033","198.5","199.352","47","601","28","2074.484","879.996","18","1802.57","667.625","9","73.207","12.812"
"240","2026-07-19T01:41:18.7915137+00:00","0.2362","199.277","200.176","45","597","28","2075.051","880.609","18","1802.57","667.625","9","73.207","12.812"
"241","2026-07-19T01:41:19.7845290+00:00","0.472","200.078","201.062","45","597","28","2075.422","880.965","18","1802.57","667.625","9","73.207","12.812"
"242","2026-07-19T01:41:20.7939740+00:00","0.2322","200.164","201.117","45","597","28","2073.98","879.438","18","1802.57","667.625","9","73.207","12.812"
"243","2026-07-19T01:41:21.7903340+00:00","0.7841","200.012","200.906","45","597","28","2074.277","879.734","18","1802.57","667.625","9","73.207","12.812"
"244","2026-07-19T01:41:22.7976065+00:00","0","200.055","200.93","45","597","28","2074.105","879.59","18","1802.57","667.625","9","73.207","12.812"
"245","2026-07-19T01:41:23.7886171+00:00","0.7095","200.305","201.254","47","601","28","2076.098","881.707","18","1802.57","667.625","9","73.207","12.812"
"246","2026-07-19T01:41:24.7911525+00:00","1.0131","200.219","201.168","47","601","28","2076.031","881.641","18","1802.57","667.625","9","73.207","12.812"
"247","2026-07-19T01:41:25.7994541+00:00","0","199.945","200.836","46","599","28","2075.727","881.344","18","1802.57","667.625","9","73.207","12.812"
"248","2026-07-19T01:41:26.7917885+00:00","1.0235","200.207","201.141","47","601","28","2075.992","881.586","18","1802.57","667.625","9","73.207","12.812"
"249","2026-07-19T01:41:27.7986395+00:00","0.0776","199.863","200.73","45","597","28","2075.66","881.188","18","1802.57","667.625","9","73.207","12.812"
"250","2026-07-19T01:41:28.7906464+00:00","0.5513","200.027","200.895","45","597","28","2075.809","881.336","18","1802.57","667.625","9","73.207","12.812"
"251","2026-07-19T01:41:29.7848366+00:00","0.0786","199.988","200.934","45","597","28","2075.805","881.41","18","1802.57","667.625","9","73.207","12.812"
"252","2026-07-19T01:41:30.7910231+00:00","0.4659","200.113","201.062","45","597","28","2075.898","881.508","18","1802.57","667.625","9","73.207","12.812"
"253","2026-07-19T01:41:31.7966463+00:00","0.0777","199.961","200.852","46","599","28","2075.773","881.324","18","1802.57","667.625","9","73.207","12.812"
"254","2026-07-19T01:41:32.7902554+00:00","1.1008","200.359","201.363","47","601","28","2076.141","881.805","18","1802.57","667.625","9","73.207","12.812"
"255","2026-07-19T01:41:33.7962640+00:00","0.1553","200.207","201.062","47","601","28","2075.984","881.5","18","1802.57","667.625","9","73.207","12.812"
"256","2026-07-19T01:41:34.7876152+00:00","0.7881","200.125","200.965","46","599","28","2075.723","880.957","18","1802.336","667.133","9","73.207","12.812"
"257","2026-07-19T01:41:35.7923013+00:00","0.311","200.113","200.965","47","601","28","2075.543","880.668","18","1802.219","666.887","9","73.207","12.812"
"258","2026-07-19T01:41:36.7852117+00:00","0.7081","199.863","200.676","45","597","28","2075.305","880.391","18","1802.219","666.887","9","73.207","12.812"
"259","2026-07-19T01:41:37.7949607+00:00","0.2321","200.082","200.906","46","599","28","2075.512","880.609","18","1802.219","666.887","9","73.207","12.812"
"260","2026-07-19T01:41:38.7962836+00:00","0.5462","206.949","207.852","45","597","28","2082.375","887.551","18","1802.219","666.887","9","73.207","12.812"
"261","2026-07-19T01:41:39.7916033+00:00","0.0785","206.539","207.363","45","597","28","2081.965","887.062","18","1802.219","666.887","9","73.207","12.812"
"262","2026-07-19T01:41:40.7908815+00:00","0.6255","206.473","207.348","46","599","28","2081.918","887.066","18","1802.219","666.887","9","73.207","12.812"
"263","2026-07-19T01:41:41.7964283+00:00","0.3885","206.434","207.309","47","601","28","2081.863","887.012","18","1802.219","666.887","9","73.207","12.812"
"264","2026-07-19T01:41:42.7841827+00:00","0.7118","210.32","211.242","47","601","28","2085.719","890.859","18","1802.219","666.887","9","73.207","12.812"
"265","2026-07-19T01:41:43.7961682+00:00","0","209.926","210.777","46","599","28","2085.395","890.52","18","1802.219","666.887","9","73.207","12.812"
"266","2026-07-19T01:41:44.7915338+00:00","0.8634","209.008","209.852","47","601","28","2085.598","890.719","18","1802.219","666.887","9","73.207","12.812"
"267","2026-07-19T01:41:45.7946165+00:00","0.3894","209.734","210.562","45","597","28","2085.164","890.266","18","1802.219","666.887","9","73.207","12.812"
"268","2026-07-19T01:41:46.7881114+00:00","0.0786","208.699","209.445","45","597","28","2085.141","890.242","18","1802.219","666.887","9","73.207","12.812"
"269","2026-07-19T01:41:47.7981190+00:00","0.6188","212.004","212.758","45","597","28","2088.508","893.621","18","1802.219","666.887","9","73.207","12.812"
"270","2026-07-19T01:41:48.7962683+00:00","0.1565","212.836","213.676","45","597","28","2088.266","893.379","18","1802.219","666.887","9","73.207","12.812"
"271","2026-07-19T01:41:49.7902102+00:00","1.179","213.367","214.25","46","599","28","2088.836","893.992","18","1802.219","666.887","9","73.207","12.812"
"272","2026-07-19T01:41:50.7850534+00:00","0.7068","213.359","214.258","47","601","28","2088.828","894","18","1802.219","666.887","9","73.207","12.812"
"273","2026-07-19T01:41:51.7985615+00:00","0.6938","213.355","214.23","46","599","28","2088.816","893.965","18","1802.219","666.887","9","73.207","12.812"
"274","2026-07-19T01:41:52.7897081+00:00","0.3941","212.188","212.977","46","599","28","2087.617","892.68","18","1802.219","666.887","9","73.207","12.812"
"275","2026-07-19T01:41:53.7994302+00:00","0.7737","212.121","212.91","45","597","28","2087.633","892.695","18","1802.219","666.887","9","73.207","12.812"
"276","2026-07-19T01:41:54.7981997+00:00","0","211.883","212.641","45","597","28","2087.418","892.449","18","1802.219","666.887","9","73.207","12.812"
"277","2026-07-19T01:41:55.7845284+00:00","0.7129","213.215","214.059","45","597","28","2087.469","892.508","18","1802.219","666.887","9","73.207","12.812"
"278","2026-07-19T01:41:56.7980851+00:00","0.1542","213.332","214.18","45","597","28","2087.25","892.281","18","1802.219","666.887","9","73.207","12.812"
"279","2026-07-19T01:41:57.7873421+00:00","0.7108","213.402","214.316","46","599","28","2088.832","894.02","18","1802.219","666.887","9","73.207","12.812"
"280","2026-07-19T01:41:58.7903363+00:00","0.3895","213.852","214.77","47","601","28","2088.297","893.461","18","1802.219","666.887","9","73.207","12.812"
"281","2026-07-19T01:41:59.7857307+00:00","0.9418","214.051","215.016","48","603","28","2089.477","894.715","18","1802.219","666.887","9","73.207","12.812"
"282","2026-07-19T01:42:00.7925510+00:00","0.3104","213.977","214.844","46","599","28","2089.402","894.543","18","1802.219","666.887","9","73.207","12.812"
"283","2026-07-19T01:42:01.7976725+00:00","0.3886","213.84","214.695","46","599","28","2089.266","894.395","18","1802.219","666.887","9","73.207","12.812"
"284","2026-07-19T01:42:02.7985373+00:00","0.7025","214.016","214.852","45","597","28","2089.445","894.555","18","1802.219","666.887","9","73.207","12.812"
"285","2026-07-19T01:42:03.7873278+00:00","0.237","213.227","214.062","45","597","28","2088.656","893.766","18","1802.219","666.887","9","73.207","12.812"
"286","2026-07-19T01:42:04.7951333+00:00","0.4651","213.758","214.59","45","597","28","2089.184","894.289","18","1802.219","666.887","9","73.207","12.812"
"287","2026-07-19T01:42:05.7883586+00:00","0.0787","214.008","214.637","47","597","28","2089.434","894.336","18","1802.219","666.887","9","73.207","12.812"
"288","2026-07-19T01:42:06.7976753+00:00","0.4644","214.176","214.832","48","599","28","2091.891","895.816","18","1803.316","667.52","9","74.395","13.461"
"289","2026-07-19T01:42:07.7977210+00:00","0","214.348","215.023","49","601","28","2093.109","896.684","18","1803.914","667.895","9","74.758","13.676"
"290","2026-07-19T01:42:08.7873826+00:00","0.9473","214.289","215.004","50","603","28","2092.961","896.574","18","1803.914","667.895","9","74.758","13.676"
