"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","PowerShellCount","PowerShellWorkingSetMiB"
"1708","2026-07-18T11:29:34.4650629+00:00","0.0697","190.758","226.809","44","600","19","1098.477","9","833.289"
"1709","2026-07-18T11:29:35.6009463+00:00","0.1376","190.758","226.809","44","600","19","1098.477","9","833.289"
"1710","2026-07-18T11:29:36.7225148+00:00","0.209","190.758","226.809","44","600","19","1098.477","9","833.289"
"1711","2026-07-18T11:29:37.8426179+00:00","0.1395","190.758","226.809","44","600","19","1098.477","9","833.289"
"1712","2026-07-18T11:29:39.0502196+00:00","0.0647","190.758","226.809","44","600","19","1098.477","9","833.289"
"1713","2026-07-18T11:29:40.1649734+00:00","0.2803","190.758","226.809","44","600","19","1098.477","9","833.289"
"1714","2026-07-18T11:29:41.2976698+00:00","0.2069","190.758","226.809","44","600","19","1098.477","9","833.289"
"1715","2026-07-18T11:29:42.4578054+00:00","0.202","190.758","226.809","44","600","19","1098.477","9","833.289"
"1716","2026-07-18T11:29:43.5892907+00:00","0.1381","190.758","226.809","44","600","19","1098.477","9","833.289"
"1717","2026-07-18T11:29:44.7058844+00:00","0.1399","190.758","226.809","44","600","19","1098.484","9","833.297"
"1718","2026-07-18T11:29:45.8380918+00:00","0.069","190.758","226.809","44","600","19","1098.484","9","833.297"
"1719","2026-07-18T11:29:47.0140654+00:00","0.1329","190.758","226.809","44","600","19","1098.484","9","833.297"
"1720","2026-07-18T11:29:48.1459982+00:00","0","190.758","226.809","44","600","19","1098.492","9","833.305"
"1721","2026-07-18T11:29:49.2953299+00:00","0.2719","190.758","226.809","44","600","19","1098.5","9","833.312"
"1722","2026-07-18T11:29:50.4258468+00:00","0","190.758","226.809","44","600","19","1098.5","9","833.312"
"1723","2026-07-18T11:29:51.5578764+00:00","0.069","190.762","226.812","44","600","19","1098.504","9","833.312"
"1724","2026-07-18T11:29:52.7180329+00:00","0","190.758","226.809","44","600","19","1098.5","9","833.312"
"1725","2026-07-18T11:29:53.8786134+00:00","0.4712","190.758","226.809","44","600","19","1098.5","9","833.312"
"1726","2026-07-18T11:29:55.0107476+00:00","0.069","190.758","226.809","44","600","19","1098.508","9","833.32"
"1727","2026-07-18T11:29:56.1510100+00:00","0.137","190.633","226.684","44","600","19","1098.383","9","833.32"
"1728","2026-07-18T11:29:57.2897954+00:00","0.2058","190.727","226.777","44","600","19","1098.477","9","833.32"
"1729","2026-07-18T11:29:58.4210331+00:00","0.0691","190.727","226.777","44","600","19","1098.516","9","833.328"
"1730","2026-07-18T11:29:59.5418015+00:00","0.3485","191.758","227.836","45","602","19","1099.516","9","833.328"
"1731","2026-07-18T11:30:00.6699006+00:00","0.3463","190.758","226.809","44","600","19","1098.516","9","833.328"
"1732","2026-07-18T11:30:01.8041116+00:00","0.2066","190.758","226.809","44","600","19","1098.516","9","833.328"
"1733","2026-07-18T11:30:02.9510823+00:00","0.1362","190.758","226.809","44","600","19","1098.516","9","833.328"
"1734","2026-07-18T11:30:04.0776802+00:00","0.208","190.758","226.809","44","600","19","1098.516","9","833.328"
"1735","2026-07-18T11:30:05.2083054+00:00","0.0691","190.758","226.809","44","600","19","1098.516","9","833.328"
"1736","2026-07-18T11:30:06.3362400+00:00","0.0693","190.695","226.746","44","600","19","1098.492","9","833.336"
"1737","2026-07-18T11:30:07.4519269+00:00","0.07","190.758","226.809","44","600","19","1098.523","9","833.336"
"1738","2026-07-18T11:30:08.5634891+00:00","0.2109","190.758","226.809","44","600","19","1098.523","9","833.336"
"1739","2026-07-18T11:30:09.6806257+00:00","0","190.758","226.809","44","600","19","1098.523","9","833.336"
"1740","2026-07-18T11:30:10.8661100+00:00","0.2636","190.758","226.809","44","600","19","1098.523","9","833.336"
"1741","2026-07-18T11:30:12.0407667+00:00","0","190.758","226.809","44","600","19","1098.523","9","833.336"
"1742","2026-07-18T11:30:13.1428257+00:00","0.1418","190.758","226.809","44","600","19","1098.523","9","833.336"
"1743","2026-07-18T11:30:14.2765322+00:00","0.1378","190.758","226.809","44","600","19","1098.523","9","833.336"
"1744","2026-07-18T11:30:15.4270512+00:00","0.1358","190.758","226.809","44","600","19","1098.523","9","833.336"
"1745","2026-07-18T11:30:16.5458757+00:00","0.1397","190.758","226.809","44","600","19","1098.523","9","833.336"
"1746","2026-07-18T11:30:17.7483586+00:00","0.1299","190.758","226.809","44","600","19","1098.523","9","833.336"
"1747","2026-07-18T11:30:18.8810950+00:00","0.1379","190.758","226.809","44","600","19","1098.523","9","833.336"
"1748","2026-07-18T11:30:20.0256264+00:00","0","190.758","226.809","44","600","19","1098.523","9","833.336"
"1749","2026-07-18T11:30:21.1469629+00:00","0.0697","190.762","226.812","44","600","19","1098.527","9","833.336"
"1750","2026-07-18T11:30:22.2787077+00:00","0.2761","190.727","226.777","44","600","19","1098.492","9","833.336"
"1751","2026-07-18T11:30:23.4145662+00:00","0.2063","190.758","226.809","44","600","19","1098.523","9","833.336"
"1752","2026-07-18T11:30:24.5641268+00:00","0.2039","190.758","226.809","44","600","19","1098.523","9","833.336"
"1753","2026-07-18T11:30:25.7260796+00:00","0.0672","190.758","226.809","44","600","19","1098.523","9","833.336"
"1754","2026-07-18T11:30:26.8797974+00:00","0.0677","190.758","226.809","44","600","19","1098.523","9","833.336"
"1755","2026-07-18T11:30:28.0298834+00:00","0.1359","190.758","226.809","44","600","19","1098.523","9","833.336"
"1756","2026-07-18T11:30:29.1779345+00:00","0.1361","190.758","226.809","44","600","19","1098.398","9","833.336"
"1757","2026-07-18T11:30:30.2989858+00:00","0.3484","190.727","226.777","44","600","19","1098.492","9","833.336"
"1758","2026-07-18T11:30:31.4432772+00:00","0.0683","190.758","226.809","44","600","19","1098.523","9","833.336"
"1759","2026-07-18T11:30:32.5528696+00:00","0.0704","190.758","226.809","44","600","19","1098.523","9","833.336"
"1760","2026-07-18T11:30:33.6807940+00:00","0.2078","190.758","226.809","44","600","19","1098.523","9","833.336"
"1761","2026-07-18T11:30:34.8627745+00:00","0.1322","190.758","226.809","44","600","19","1098.523","9","833.336"
"1762","2026-07-18T11:30:36.0674036+00:00","0.3243","190.758","226.809","44","600","19","1098.523","9","833.336"
"1763","2026-07-18T11:30:37.1971911+00:00","0.0692","190.758","226.809","44","600","19","1098.523","9","833.336"
"1764","2026-07-18T11:30:38.3308949+00:00","0.2067","190.695","226.746","44","600","19","1098.461","9","833.336"
"1765","2026-07-18T11:30:39.4756613+00:00","0.2047","190.758","226.809","44","600","19","1098.523","9","833.336"
"1766","2026-07-18T11:30:40.6038365+00:00","0","190.758","226.809","44","600","19","1098.523","9","833.336"
"1767","2026-07-18T11:30:41.7733996+00:00","0.334","190.758","226.809","44","600","19","1098.523","9","833.336"
"1768","2026-07-18T11:30:42.9238811+00:00","0.0679","190.758","226.809","44","600","19","1098.523","9","833.336"
"1769","2026-07-18T11:30:44.0519760+00:00","0.0693","190.758","226.809","44","600","19","1098.523","9","833.336"
"1770","2026-07-18T11:30:45.2175497+00:00","0.067","190.758","226.809","44","600","19","1098.523","9","833.336"
"1771","2026-07-18T11:30:46.3357211+00:00","0.0699","190.758","226.809","44","600","19","1098.523","9","833.336"
"1772","2026-07-18T11:30:47.5294364+00:00","0.3927","190.695","226.746","44","600","19","1098.461","9","833.336"
"1773","2026-07-18T11:30:48.6611845+00:00","0.2761","190.758","226.809","44","600","19","1098.523","9","833.336"
"1774","2026-07-18T11:30:49.7963057+00:00","0.2065","190.758","226.809","44","600","19","1098.523","9","833.336"
"1775","2026-07-18T11:30:50.9459238+00:00","0.2718","190.758","226.809","44","600","19","1098.523","9","833.336"
"1776","2026-07-18T11:30:52.0761155+00:00","0.0691","190.758","226.809","44","600","19","1098.523","9","833.336"
"1777","2026-07-18T11:30:53.2573612+00:00","0.1323","190.758","226.809","44","600","19","1098.523","9","833.336"
"1778","2026-07-18T11:30:54.4754149+00:00","0.0641","190.758","226.809","44","600","19","1098.523","9","833.336"
"1779","2026-07-18T11:30:55.5929151+00:00","0.1398","190.727","226.777","44","600","19","1098.492","9","833.336"
"1780","2026-07-18T11:30:56.7062398+00:00","0.0702","190.727","226.777","44","600","19","1098.492","9","833.336"
"1781","2026-07-18T11:30:57.8214191+00:00","0.3503","190.758","226.809","44","600","19","1098.523","9","833.336"
"1782","2026-07-18T11:30:58.9998974+00:00","0.0663","190.758","226.809","44","600","19","1098.523","9","833.336"
"1783","2026-07-18T11:31:00.1030404+00:00","0.1416","190.766","226.816","44","600","19","1098.531","9","833.336"
"1784","2026-07-18T11:31:01.2510455+00:00","0.0681","190.758","226.809","44","600","19","1098.523","9","833.336"
"1785","2026-07-18T11:31:02.3809922+00:00","0.0691","190.758","226.809","44","600","19","1098.523","9","833.336"
"1786","2026-07-18T11:31:03.5170494+00:00","0.2751","190.758","226.809","44","600","19","1098.523","9","833.336"
"1787","2026-07-18T11:31:04.7309245+00:00","0.1931","190.695","226.746","44","600","19","1098.469","9","833.344"
"1788","2026-07-18T11:31:05.8389719+00:00","0.2115","190.695","226.746","44","600","19","1098.469","9","833.344"
"1789","2026-07-18T11:31:07.0285197+00:00","0.1314","190.758","226.809","44","600","19","1098.531","9","833.344"
"1790","2026-07-18T11:31:08.1474972+00:00","0.1396","190.758","226.809","44","600","19","1098.539","9","833.352"
"1791","2026-07-18T11:31:09.3640444+00:00","0","190.758","226.809","44","600","19","1098.547","9","833.359"
"1792","2026-07-18T11:31:10.5343435+00:00","0.1335","190.758","226.809","44","600","19","1098.547","9","833.359"
"1793","2026-07-18T11:31:11.6939759+00:00","0.1347","190.758","226.809","44","600","19","1098.547","9","833.359"
"1794","2026-07-18T11:31:12.8311101+00:00","0.1374","190.727","226.777","44","600","19","1098.516","9","833.359"
